transaction_id,order_id,order_date,ship_date,ship_mode,order_priority,customer_id,customer_name,segment,product_id,product_name,category,sub_category,market,region,country,state,city,sales,profit,quantity,discount,shipping_cost
341,AO-2011-7110,2011-06-21,2011-06-25,"Standard Class",Medium,AA-4801,"Andrew Allen",Consumer,OFF-SME-10004370,"Smead File Cart, Blue","Office Supplies",Storage,Africa,Africa,Angola,Bie,Kuito,255.00,2.52,2,0.00,22.91
331,AO-2011-7110,2011-06-21,2011-06-25,"Standard Class",Medium,AA-4801,"Andrew Allen",Consumer,OFF-ACC-10000497,"Accos Rubber Bands, Assorted Sizes","Office Supplies",Fasteners,Africa,Africa,Angola,Bie,Kuito,28.00,6.48,2,0.00,3.71
345,AO-2013-7170,2013-08-12,2013-08-17,"Standard Class",Medium,HG-48451,"Harry Greene",Consumer,OFF-ELD-10000819,"Eldon Trays, Industrial","Office Supplies",Storage,Africa,Africa,Angola,Luanda,Luanda,48.00,22.77,1,0.00,2.85
337,AO-2013-7170,2013-08-12,2013-08-17,"Standard Class",Medium,HG-48451,"Harry Greene",Consumer,OFF-EAT-10002122,"Eaton Cards & Envelopes, 8.5 x 11","Office Supplies",Paper,Africa,Africa,Angola,Luanda,Luanda,49.00,11.82,1,0.00,5.23
332,AO-2013-7170,2013-08-12,2013-08-17,"Standard Class",Medium,HG-48451,"Harry Greene",Consumer,OFF-STO-10004841,"Stockwell Paper Clips, Assorted Sizes","Office Supplies",Fasteners,Africa,Africa,Angola,Luanda,Luanda,66.00,25.56,6,0.00,2.59
166,AO-2013-7170,2013-08-12,2013-08-17,"Standard Class",Medium,HG-48451,"Harry Greene",Consumer,OFF-BIN-10002061,"Binney & Smith Sketch Pad, Blue","Office Supplies",Art,Africa,Africa,Angola,Luanda,Luanda,46.00,12.03,1,0.00,2.64
333,AO-2013-7370,2013-11-13,2013-11-17,"Standard Class",Medium,MM-79201,"Michael Moore",Consumer,OFF-OIC-10003978,"OIC Staples, Assorted Sizes","Office Supplies",Fasteners,Africa,Africa,Angola,Luanda,Luanda,9.00,3.33,1,0.00,0.95
334,AO-2013-1470,2013-12-10,2013-12-16,"Standard Class",Medium,RE-94051,"Ricardo Emerson",Consumer,OFF-OIC-10000855,"OIC Thumb Tacks, Metal","Office Supplies",Fasteners,Africa,Africa,Angola,Benguela,Benguela,28.00,5.64,2,0.00,2.31
338,AO-2014-5450,2014-02-19,2014-02-23,"Standard Class",Medium,DC-28501,"Dan Campbell",Consumer,OFF-ROG-10002294,"Rogers File Cart, Single Width","Office Supplies",Storage,Africa,Africa,Angola,Luanda,Luanda,568.00,90.84,4,0.00,15.80
208,AO-2014-5450,2014-02-19,2014-02-23,"Standard Class",Medium,DC-28501,"Dan Campbell",Consumer,OFF-STO-10004910,"Stockwell Clamps, 12 Pack","Office Supplies",Fasteners,Africa,Africa,Angola,Luanda,Luanda,19.00,8.94,1,0.00,1.61
335,AO-2014-2730,2014-09-25,2014-09-30,"Standard Class",Medium,JF-54151,"Jennifer Ferguson",Consumer,OFF-FIS-10002661,"Fiskars Shears, Steel","Office Supplies",Supplies,Africa,Africa,Angola,Luanda,Luanda,47.00,13.62,1,0.00,1.82
200,AO-2014-2730,2014-09-25,2014-09-30,"Standard Class",Medium,JF-54151,"Jennifer Ferguson",Consumer,OFF-WIL-10000979,"Wilson Jones Hole Reinforcements, Recycled","Office Supplies",Binders,Africa,Africa,Angola,Luanda,Luanda,5.00,1.17,1,0.00,0.47
349,AO-2012-8920,2012-12-04,2012-12-08,"Standard Class",Medium,CC-24751,"Cindy Chapman",Consumer,OFF-STA-10003956,"Stanley Pens, Blue","Office Supplies",Art,Africa,Africa,Angola,Luanda,Luanda,40.00,19.68,4,0.00,2.64
344,AO-2012-8920,2012-12-04,2012-12-08,"Standard Class",Medium,CC-24751,"Cindy Chapman",Consumer,OFF-ELD-10002199,"Eldon File Cart, Single Width","Office Supplies",Storage,Africa,Africa,Angola,Luanda,Luanda,128.00,55.17,1,0.00,7.17
336,AO-2012-8920,2012-12-04,2012-12-08,"Standard Class",Medium,CC-24751,"Cindy Chapman",Consumer,OFF-ELI-10003004,"Elite Ruler, Easy Grip","Office Supplies",Supplies,Africa,Africa,Angola,Luanda,Luanda,31.00,2.10,2,0.00,2.27
340,AO-2014-2460,2014-11-06,2014-11-11,"Standard Class",Medium,LM-70651,"Liz MacKendrick",Consumer,OFF-SME-10000746,"Smead Lockers, Industrial","Office Supplies",Storage,Africa,Africa,Angola,Luanda,Luanda,796.00,222.72,4,0.00,56.09
356,AO-2012-3210,2012-09-27,2012-10-02,"Standard Class",Medium,JE-57451,"Joel Eaton",Consumer,TEC-SHA-10001103,"Sharp Copy Machine, Laser",Technology,Copiers,Africa,Africa,Angola,Bie,Kuito,239.00,31.05,1,0.00,21.03
343,AO-2012-3210,2012-09-27,2012-10-02,"Standard Class",Medium,JE-57451,"Joel Eaton",Consumer,OFF-FEL-10004665,"Fellowes Lockers, Blue","Office Supplies",Storage,Africa,Africa,Angola,Bie,Kuito,207.00,53.88,1,0.00,12.76
63,AO-2012-3210,2012-09-27,2012-10-02,"Standard Class",Medium,JE-57451,"Joel Eaton",Consumer,OFF-FEL-10002837,"Fellowes Folders, Single Width","Office Supplies",Storage,Africa,Africa,Angola,Bie,Kuito,53.00,21.66,2,0.00,2.85
350,AO-2014-6780,2014-01-13,2014-01-18,"Standard Class",Medium,SK-99901,"Sally Knutson",Consumer,OFF-CAR-10004229,"Cardinal Index Tab, Clear","Office Supplies",Binders,Africa,Africa,Angola,Luanda,Luanda,7.00,2.52,1,0.00,0.52
342,AO-2014-6780,2014-01-13,2014-01-18,"Standard Class",Medium,SK-99901,"Sally Knutson",Consumer,OFF-SME-10000520,"Smead Shelving, Wire Frame","Office Supplies",Storage,Africa,Africa,Angola,Luanda,Luanda,96.00,44.16,2,0.00,7.05
359,AO-2014-5290,2014-12-10,2014-12-16,"Standard Class",Medium,RM-93751,"Raymond Messe",Consumer,FUR-HON-10003950,"Hon Coffee Table, Adjustable Height",Furniture,Tables,Africa,Africa,Angola,Luanda,Luanda,318.00,152.67,1,0.00,23.93
346,AO-2014-5290,2014-12-10,2014-12-16,"Standard Class",Medium,RM-93751,"Raymond Messe",Consumer,OFF-TEN-10003211,"Tenex Box, Wire Frame","Office Supplies",Storage,Africa,Africa,Angola,Luanda,Luanda,16.00,7.14,1,0.00,0.97
363,AO-2014-620,2014-08-25,2014-08-30,"Standard Class",Medium,AZ-7501,"Annie Zypern",Consumer,FUR-RUB-10001796,"Rubbermaid Light Bulb, Erganomic",Furniture,Furnishings,Africa,Africa,Angola,Benguela,Benguela,35.00,16.74,2,0.00,3.30
347,AO-2014-620,2014-08-25,2014-08-30,"Standard Class",Medium,AZ-7501,"Annie Zypern",Consumer,OFF-SAN-10004824,"Sanford Pencil Sharpener, Water Color","Office Supplies",Art,Africa,Africa,Angola,Benguela,Benguela,26.00,6.78,1,0.00,3.12
220,AO-2012-2650,2012-12-20,2012-12-25,"Standard Class",Medium,SF-102001,"Sarah Foster",Consumer,OFF-CAR-10001577,"Cardinal Binding Machine, Economy","Office Supplies",Binders,Africa,Africa,Angola,Huambo,Huambo,299.00,83.52,6,0.00,18.65
351,AO-2011-4910,2011-01-06,2011-01-11,"Standard Class",Medium,GK-46201,"Grace Kelly",Corporate,TEC-LOG-10003079,"Logitech Flash Drive, Erganomic",Technology,Accessories,Africa,Africa,Angola,Luanda,Luanda,28.00,12.72,1,0.00,2.00
353,AO-2013-1140,2013-11-21,2013-11-27,"Standard Class",Medium,LW-71251,"Liz Willingham",Consumer,TEC-CIS-10000758,"Cisco Smart Phone, Full Size",Technology,Phones,Africa,Africa,Angola,Huila,Lubango,653.00,169.68,1,0.00,52.38
355,AO-2013-9250,2013-12-06,2013-12-10,"Standard Class",Medium,GM-45001,"Gene McClure",Consumer,TEC-CIS-10000791,"Cisco Audio Dock, Full Size",Technology,Phones,Africa,Africa,Angola,Benguela,Benguela,1467.00,219.84,8,0.00,85.35
354,AO-2013-9250,2013-12-06,2013-12-10,"Standard Class",Medium,GM-45001,"Gene McClure",Consumer,TEC-APP-10001586,"Apple Speaker Phone, VoIP",Technology,Phones,Africa,Africa,Angola,Benguela,Benguela,1481.00,592.20,12,0.00,70.97
358,AO-2012-7980,2012-12-20,2012-12-24,"Standard Class",Medium,RD-95851,"Rob Dowd",Consumer,TEC-BRO-10000463,"Brother Copy Machine, Color",Technology,Copiers,Africa,Africa,Angola,Huambo,Huambo,264.00,113.40,1,0.00,29.39
366,AO-2011-4780,2011-10-10,2011-10-14,"Standard Class",High,BS-18001,"Bryan Spruell","Home Office",TEC-SAN-10003793,"SanDisk Memory Card, Erganomic",Technology,Accessories,Africa,Africa,Angola,Luanda,Luanda,441.00,79.32,4,0.00,28.57
365,AO-2011-4780,2011-10-10,2011-10-14,"Standard Class",High,BS-18001,"Bryan Spruell","Home Office",TEC-MEM-10002202,"Memorex Router, USB",Technology,Accessories,Africa,Africa,Angola,Luanda,Luanda,986.00,78.84,4,0.00,125.89
373,AO-2011-1670,2011-01-08,2011-01-13,"Standard Class",High,HZ-49501,"Henia Zydlo",Consumer,FUR-IKE-10001539,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,Africa,Africa,Angola,Benguela,Benguela,2479.00,49.50,6,0.00,349.87
376,AO-2012-6670,2012-09-20,2012-09-25,"Standard Class",High,MO-75001,"Mary O'Rourke",Consumer,FUR-DEF-10001763,"Deflect-O Door Stop, Durable",Furniture,Furnishings,Africa,Africa,Angola,Huambo,Huambo,41.00,5.73,1,0.00,2.06
377,AO-2014-8210,2014-11-04,2014-11-08,"Standard Class",High,KD-63451,"Katherine Ducich",Consumer,FUR-ADV-10002889,"Advantus Clock, Durable",Furniture,Furnishings,Africa,Africa,Angola,Luanda,Luanda,194.00,11.52,4,0.00,25.43
378,AO-2014-2270,2014-05-28,2014-06-04,"Standard Class",Low,BD-17251,"Bruce Degenhardt",Consumer,FUR-CHR-10002278,"Chromcraft Round Table, Adjustable Height",Furniture,Tables,Africa,Africa,Angola,Luanda,Luanda,1877.00,525.60,4,0.00,95.80
384,AO-2012-5450,2012-11-12,2012-11-12,"Same Day",High,LH-69001,"Lena Hernandez",Consumer,TEC-SAM-10004785,"Samsung Smart Phone, with Caller ID",Technology,Phones,Africa,Africa,Angola,Luanda,Luanda,636.00,311.70,1,0.00,31.59
389,AO-2014-7960,2014-08-07,2014-08-10,"Second Class",Medium,BE-14551,"Brad Eason","Home Office",TEC-MEM-10001436,"Memorex Memory Card, USB",Technology,Accessories,Africa,Africa,Angola,Huambo,Huambo,102.00,24.57,1,0.00,11.36
387,AO-2014-7960,2014-08-07,2014-08-10,"Second Class",Medium,BE-14551,"Brad Eason","Home Office",TEC-EPS-10002711,"Epson Card Printer, Red",Technology,Machines,Africa,Africa,Angola,Huambo,Huambo,668.00,300.72,4,0.00,61.64
368,AO-2014-7960,2014-08-07,2014-08-10,"Second Class",Medium,BE-14551,"Brad Eason","Home Office",TEC-APP-10001389,"Apple Audio Dock, with Caller ID",Technology,Phones,Africa,Africa,Angola,Huambo,Huambo,167.00,25.02,1,0.00,0.95
530,US-2013-113964,2013-01-23,2013-01-25,"Second Class",High,JB-160003,"Joy Bell-",Consumer,OFF-EN-10003352,"Kraft Manila Envelope, with clear poly window","Office Supplies",Envelopes,LATAM,South,Argentina,"Provincia de Buenos Aires","Bahía Blanca",12.00,1.59,1,0.00,1.32
429,US-2013-113964,2013-01-23,2013-01-25,"Second Class",High,JB-160003,"Joy Bell-",Consumer,TEC-AC-10002110,"Memorex Mouse, Programmable",Technology,Accessories,LATAM,South,Argentina,"Provincia de Buenos Aires","Bahía Blanca",47.00,-30.13,4,0.00,4.97
390,US-2013-113964,2013-01-23,2013-01-25,"Second Class",High,JB-160003,"Joy Bell-",Consumer,FUR-TA-10003855,"Lesro Round Table, with Bottom Storage",Furniture,Tables,LATAM,South,Argentina,"Provincia de Buenos Aires","Bahía Blanca",90.00,-123.56,1,1.00,12.08
534,US-2013-109344,2013-03-11,2013-03-14,"First Class",High,AH-102103,"Alan Hwang",Consumer,OFF-AR-10001678,"Binney & Smith Sketch Pad, Easy-Erase","Office Supplies",Art,LATAM,South,Argentina,Chaco,"Presidencia Roque Sáenz Peña",56.00,9.29,3,0.00,14.65
471,US-2013-109344,2013-03-11,2013-03-14,"First Class",High,AH-102103,"Alan Hwang",Consumer,OFF-BI-10004632,"Avery 3-Hole Punch, Recycled","Office Supplies",Binders,LATAM,South,Argentina,Chaco,"Presidencia Roque Sáenz Peña",17.00,-35.02,3,1.00,2.82
391,US-2013-109344,2013-03-11,2013-03-14,"First Class",High,AH-102103,"Alan Hwang",Consumer,FUR-TA-10003522,"Chromcraft Conference Table, with Bottom Storage",Furniture,Tables,LATAM,South,Argentina,Chaco,"Presidencia Roque Sáenz Peña",524.00,-890.18,3,1.00,97.85
559,US-2013-122707,2013-10-29,2013-10-31,"First Class",High,GA-145153,"George Ashbrook",Consumer,OFF-ST-10004646,"Fellowes Lockers, Blue","Office Supplies",Storage,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",249.00,33.16,3,0.00,85.21
392,US-2013-122707,2013-10-29,2013-10-31,"First Class",High,GA-145153,"George Ashbrook",Consumer,FUR-TA-10000136,"Chromcraft Conference Table, Adjustable Height",Furniture,Tables,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",350.00,-443.30,2,1.00,61.04
480,US-2014-151834,2014-07-23,2014-07-25,"First Class",Critical,LL-168403,"Lauren Leatherbury",Consumer,OFF-BI-10002062,"Acco Hole Reinforcements, Economy","Office Supplies",Binders,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",5.00,-9.47,4,1.00,0.85
393,US-2014-151834,2014-07-23,2014-07-25,"First Class",Critical,LL-168403,"Lauren Leatherbury",Consumer,FUR-TA-10002146,"Hon Coffee Table, with Bottom Storage",Furniture,Tables,LATAM,South,Argentina,"Provincia de Buenos Aires","Mar del Plata",126.00,-269.60,2,1.00,30.51
520,MX-2012-133718,2012-09-03,2012-09-06,"First Class",High,CR-127303,"Craig Reiter",Consumer,OFF-FA-10002163,"Stockwell Rubber Bands, Assorted Sizes","Office Supplies",Fasteners,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",45.00,-18.78,8,0.00,7.63
519,MX-2012-133718,2012-09-03,2012-09-06,"First Class",High,CR-127303,"Craig Reiter",Consumer,OFF-EN-10002700,"Ames Business Envelopes, Recycled","Office Supplies",Envelopes,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",11.00,-2.53,2,0.00,2.71
419,MX-2012-133718,2012-09-03,2012-09-06,"First Class",High,CR-127303,"Craig Reiter",Consumer,TEC-PH-10003215,"Samsung Headset, Full Size",Technology,Phones,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",179.00,29.74,6,0.00,20.88
394,MX-2012-133718,2012-09-03,2012-09-06,"First Class",High,CR-127303,"Craig Reiter",Consumer,TEC-CO-10002110,"Brother Personal Copier, Color",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",345.00,-24.36,6,0.00,103.94
553,MX-2012-158988,2012-10-06,2012-10-07,"Same Day",High,JH-159853,"Joseph Holt",Consumer,OFF-ST-10004185,"Fellowes Trays, Single Width","Office Supplies",Storage,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",115.00,-65.16,5,0.00,30.26
525,MX-2012-158988,2012-10-06,2012-10-07,"Same Day",High,JH-159853,"Joseph Holt",Consumer,OFF-AR-10001622,"BIC Markers, Easy-Erase","Office Supplies",Art,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",43.00,-2.16,4,0.00,9.86
516,MX-2012-158988,2012-10-06,2012-10-07,"Same Day",High,JH-159853,"Joseph Holt",Consumer,OFF-EN-10001832,"Ames Mailers, with clear poly window","Office Supplies",Envelopes,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",32.00,-12.09,2,0.00,7.87
422,MX-2012-158988,2012-10-06,2012-10-07,"Same Day",High,JH-159853,"Joseph Holt",Consumer,TEC-AC-10002219,"SanDisk Memory Card, Programmable",Technology,Accessories,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",273.00,27.26,6,0.00,32.75
421,MX-2012-158988,2012-10-06,2012-10-07,"Same Day",High,JH-159853,"Joseph Holt",Consumer,FUR-FU-10004888,"Tenex Stacking Tray, Erganomic",Furniture,Furnishings,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",9.00,-2.10,1,0.00,0.48
395,MX-2012-158988,2012-10-06,2012-10-07,"Same Day",High,JH-159853,"Joseph Holt",Consumer,TEC-CO-10002586,"Brother Ink, Color",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",296.00,-40.71,5,0.00,100.93
474,US-2013-130092,2013-04-25,2013-04-25,"Same Day",High,LD-168553,"Lela Donovan",Corporate,OFF-BI-10002126,"Wilson Jones Index Tab, Clear","Office Supplies",Binders,LATAM,South,Argentina,"Santa Fe","San Justo",2.00,-3.96,2,1.00,0.38
473,US-2013-130092,2013-04-25,2013-04-25,"Same Day",High,LD-168553,"Lela Donovan",Corporate,OFF-BI-10002414,"Ibico Index Tab, Economy","Office Supplies",Binders,LATAM,South,Argentina,"Santa Fe","San Justo",10.00,-21.19,5,1.00,2.66
435,US-2013-130092,2013-04-25,2013-04-25,"Same Day",High,LD-168553,"Lela Donovan",Corporate,TEC-AC-10003548,"Logitech Flash Drive, Bluetooth",Technology,Accessories,LATAM,South,Argentina,"Santa Fe","San Justo",24.00,-4.91,2,0.00,3.35
434,US-2013-130092,2013-04-25,2013-04-25,"Same Day",High,LD-168553,"Lela Donovan",Corporate,FUR-FU-10004460,"Tenex Clock, Black",Furniture,Furnishings,LATAM,South,Argentina,"Santa Fe","San Justo",101.00,-23.50,5,0.00,9.13
433,US-2013-130092,2013-04-25,2013-04-25,"Same Day",High,LD-168553,"Lela Donovan",Corporate,FUR-CH-10001044,"Harbour Creations Steel Folding Chair, Adjustable",Furniture,Chairs,LATAM,South,Argentina,"Santa Fe","San Justo",241.00,-144.65,6,0.00,20.88
396,US-2013-130092,2013-04-25,2013-04-25,"Same Day",High,LD-168553,"Lela Donovan",Corporate,TEC-CO-10000372,"Brother Ink, High-Speed",Technology,Copiers,LATAM,South,Argentina,"Santa Fe","San Justo",58.00,-29.29,1,0.00,0.43
397,US-2013-128811,2013-05-20,2013-05-22,"Second Class",High,SC-208003,"Stuart Calhoun",Consumer,TEC-CO-10004152,"HP Ink, Laser",Technology,Copiers,LATAM,South,Argentina,"Provincia de Buenos Aires",Junín,51.00,-19.05,1,0.00,7.41
398,US-2013-104283,2013-07-25,2013-07-26,"First Class",High,MC-175903,"Matt Collister",Corporate,TEC-CO-10004570,"Sharp Personal Copier, Digital",Technology,Copiers,LATAM,South,Argentina,"Entre Ríos",Paraná,238.00,-24.82,5,0.00,59.65
399,US-2013-131296,2013-08-08,2013-08-08,"Same Day",Critical,CV-122953,"Christina VanderZanden",Consumer,TEC-CO-10003160,"Brother Wireless Fax, Laser",Technology,Copiers,LATAM,South,Argentina,"Provincia de Buenos Aires",Quilmes,604.00,-335.44,4,0.00,55.59
437,MX-2013-111115,2013-09-03,2013-09-05,"Second Class",Medium,CM-121153,"Chad McGuire",Consumer,FUR-BO-10002740,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",493.00,-57.59,3,0.00,40.85
401,MX-2013-111115,2013-09-03,2013-09-05,"Second Class",Medium,CM-121153,"Chad McGuire",Consumer,TEC-CO-10004690,"HP Wireless Fax, Digital",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",287.00,3.80,2,0.00,16.47
402,US-2014-161403,2014-06-13,2014-06-15,"Second Class",High,JF-152953,"Jason Fortune-",Consumer,TEC-CO-10001893,"HP Wireless Fax, Color",Technology,Copiers,LATAM,South,Argentina,"Provincia de Buenos Aires",Quilmes,144.00,-12.54,1,0.00,1.54
403,US-2014-135503,2014-07-03,2014-07-05,"Second Class",High,BW-112003,"Ben Wallace",Consumer,TEC-CO-10003158,"Sharp Wireless Fax, Laser",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",993.00,-3.41,7,0.00,109.64
556,US-2014-126886,2014-07-09,2014-07-14,"Second Class",Medium,MS-177703,"Maxwell Schwartz",Consumer,OFF-ST-10002233,"Smead Trays, Single Width","Office Supplies",Storage,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",78.00,-3.90,4,0.00,8.72
405,US-2014-126886,2014-07-09,2014-07-14,"Second Class",Medium,MS-177703,"Maxwell Schwartz",Consumer,TEC-CO-10004831,"Brother Copy Machine, High-Speed",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",314.00,-111.22,3,0.00,30.46
406,MX-2014-166513,2014-09-25,2014-09-27,"Second Class",High,DK-129853,"Darren Koutras",Consumer,TEC-CO-10001742,"Sharp Copy Machine, Color",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",474.00,61.72,5,0.00,62.37
547,US-2014-101063,2014-10-09,2014-10-09,"Same Day",Medium,PJ-190153,"Pauline Johnson",Consumer,OFF-PA-10004854,"Green Bar Cards & Envelopes, Recycled","Office Supplies",Paper,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",97.00,-33.90,5,0.00,4.48
546,US-2014-101063,2014-10-09,2014-10-09,"Same Day",Medium,PJ-190153,"Pauline Johnson",Consumer,OFF-PA-10003224,"Eaton Computer Printout Paper, Premium","Office Supplies",Paper,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",32.00,-13.32,3,0.00,8.77
545,US-2014-101063,2014-10-09,2014-10-09,"Same Day",Medium,PJ-190153,"Pauline Johnson",Consumer,OFF-AP-10000751,"Breville Refrigerator, Black","Office Supplies",Appliances,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",415.00,-228.27,2,0.00,38.83
482,US-2014-101063,2014-10-09,2014-10-09,"Same Day",Medium,PJ-190153,"Pauline Johnson",Consumer,OFF-BI-10001895,"Ibico Binding Machine, Economy","Office Supplies",Binders,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",31.00,-32.93,3,1.00,3.43
481,US-2014-101063,2014-10-09,2014-10-09,"Same Day",Medium,PJ-190153,"Pauline Johnson",Consumer,OFF-BI-10000506,"Ibico Binder, Economy","Office Supplies",Binders,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",6.00,-6.85,2,1.00,0.76
462,US-2014-101063,2014-10-09,2014-10-09,"Same Day",Medium,PJ-190153,"Pauline Johnson",Consumer,FUR-CH-10002727,"SAFCO Bag Chairs, Set of Two",Furniture,Chairs,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",145.00,21.67,7,0.00,11.49
407,US-2014-101063,2014-10-09,2014-10-09,"Same Day",Medium,PJ-190153,"Pauline Johnson",Consumer,TEC-CO-10000387,"Hewlett Fax Machine, Color",Technology,Copiers,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",384.00,-162.01,3,0.00,62.18
409,US-2011-149209,2011-06-27,2011-06-27,"Same Day",Medium,JD-160603,"Julia Dunbar",Consumer,FUR-CH-10004993,"Hon Swivel Stool, Black",Furniture,Chairs,LATAM,South,Argentina,"San Juan","San Juan",322.00,-69.96,5,0.00,37.84
408,US-2011-149209,2011-06-27,2011-06-27,"Same Day",Medium,JD-160603,"Julia Dunbar",Consumer,FUR-BO-10001585,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases,LATAM,South,Argentina,"San Juan","San Juan",136.00,-27.29,2,0.00,4.36
551,US-2011-114342,2011-09-21,2011-09-21,"Same Day",High,LB-167353,"Larry Blacks",Consumer,OFF-ST-10004597,"Eldon File Cart, Industrial","Office Supplies",Storage,LATAM,South,Argentina,"San Juan","San Juan",307.00,-35.90,6,0.00,25.93
411,US-2011-114342,2011-09-21,2011-09-21,"Same Day",High,LB-167353,"Larry Blacks",Consumer,FUR-FU-10000705,"Advantus Frame, Black",Furniture,Furnishings,LATAM,South,Argentina,"San Juan","San Juan",133.00,-71.14,3,0.00,8.11
410,US-2011-114342,2011-09-21,2011-09-21,"Same Day",High,LB-167353,"Larry Blacks",Consumer,FUR-BO-10004340,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,LATAM,South,Argentina,"San Juan","San Juan",705.00,-411.33,4,0.00,128.72
412,US-2011-115315,2011-11-08,2011-11-10,"Second Class",Critical,LD-170053,"Lisa DeCherney",Consumer,FUR-CH-10004755,"Novimex Swivel Stool, Red",Furniture,Chairs,LATAM,South,Argentina,Chaco,Resistencia,395.00,-26.38,6,0.00,115.72
515,US-2011-161760,2011-12-22,2011-12-24,"First Class",High,JH-161803,"Justin Hirsh",Consumer,OFF-EN-10001832,"Ames Mailers, with clear poly window","Office Supplies",Envelopes,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",47.00,-18.13,3,0.00,5.44
413,US-2011-161760,2011-12-22,2011-12-24,"First Class",High,JH-161803,"Justin Hirsh",Consumer,TEC-PH-10000169,"Apple Smart Phone, with Caller ID",Technology,Phones,LATAM,South,Argentina,"Buenos Aires","Buenos Aires",2301.00,38.20,9,0.00,386.00
